PM2_5,PM10,Temp,Hum,Hum_Ref,Temp_Ref,PM2_5_Ref
7.0,8.0,28.7,76.0,94.0,29.38,10.27009
8.0,9.0,28.6,77.0,94.7,29.4,10.27009
6.0,6.0,28.6,76.0,93.1,29.36,10.27009
8.0,9.0,28.6,76.0,93.1,29.48,7.809696
6.0,6.0,28.6,76.0,92.8,29.51,11.41566
6.0,6.0,28.5,76.0,93.2,29.53,9.876143
6.0,6.0,28.5,76.0,94.3,29.52,9.876143
6.0,6.0,28.5,76.0,94.6,29.5,9.876143
8.0,9.0,28.5,76.0,94.2,29.42,9.876143
7.5,8.0,28.6,76.0,92.4,29.34,9.948875
7.5,8.0,28.7,76.0,93.2,29.37,9.948875
6.0,6.0,28.6,76.0,93.8,29.43,9.948875
8.0,9.0,28.5,76.0,94.2,29.49,9.948875
7.0,7.0,28.5,76.0,93.4,29.55,9.948875
8.0,9.0,28.45,76.0,92.0,29.49,9.948875
8.0,9.0,28.4,76.0,92.9,29.54,9.948875
7.5,8.0,28.4,76.0,93.3,29.53,9.948875
7.5,8.0,28.4,76.0,92.8,29.48,1.658146
6.0,6.0,28.4,76.0,93.4,29.47,9.452243
6.0,7.0,28.4,76.0,92.9,29.45,10.34836
7.0,7.0,28.3,76.0,93.2,29.41,9.967007
7.0,7.0,28.3,76.0,92.6,29.35,9.204306
7.0,8.0,28.4,76.0,93.0,29.37,9.204306
7.0,9.0,28.3,76.0,93.3,29.32,9.236966
6.0,6.0,28.3,76.0,93.8,29.25,9.302288
7.0,7.0,28.3,76.0,93.5,29.21,9.218987
6.0,6.0,28.3,76.0,93.6,29.25,9.218987
6.0,6.0,28.3,76.0,92.9,29.32,8.898928
5.0,5.0,28.3,76.0,92.8,29.25,8.832648
5.0,5.0,28.3,76.0,93.5,29.19,8.412504
5.0,5.0,28.2,76.0,94.0,29.17,8.412504
5.0,5.0,28.1,76.0,95.2,29.17,8.328358
6.5,7.0,27.8,77.0,90.8,29.18,8.381198
4.0,4.0,27.6,76.0,90.7,29.2,6.128637
4.0,4.0,27.7,76.0,91.7,29.18,6.089318
4.0,4.0,27.7,76.0,91.7,29.13,6.038491
4.0,4.0,27.8,76.0,93.4,29.03,5.942529
4.0,4.0,27.5,77.0,96.0,28.78,6.073185
4.0,4.0,27.0,79.0,94.9,28.78,6.357311
5.0,5.0,26.9,79.0,95.9,28.66,6.322332
5.0,5.0,26.8,79.0,96.6,28.62,6.166027
5.0,5.0,26.7,79.0,96.9,28.62,6.166027
6.0,6.0,30.7,69.0,76.74,31.93,9.560125
6.0,7.0,30.4,67.0,75.44,31.89,8.888593
7.0,8.0,30.5,67.0,76.74,31.84,8.95148
6.0,6.0,30.8,68.0,76.36,31.84,9.00127
5.0,5.0,31.0,67.0,77.06,31.96,9.030629
5.0,5.0,31.2,66.0,76.69,31.95,9.087934
5.0,5.0,31.3,64.0,76.71,31.87,9.071399
5.0,6.0,31.3,65.0,76.67,31.81,8.997008
6.0,6.0,31.4,64.0,76.53,31.82,8.969576
5.0,5.0,31.2,64.0,76.42,31.86,9.00729
5.0,5.0,31.3,64.0,76.88,31.85,9.040864
5.0,6.0,31.3,64.0,76.86,32.03,9.038878
5.0,5.0,31.1,64.0,75.81,32.16,9.059962
5.0,5.0,31.0,66.0,75.52,32.09,9.022653
4.0,4.0,30.9,66.0,76.88,32.12,8.881726
6.0,6.0,30.9,66.0,75.73,32.12,8.82461
6.0,6.0,30.9,65.0,76.2,32.23,8.76867
5.0,5.0,31.0,66.0,75.67,32.22,8.791453
6.0,7.0,31.1,66.0,76.21,32.14,8.766243
5.0,5.0,31.3,64.0,74.75,32.03,8.792411
6.0,6.0,31.5,65.0,75.52,31.89,8.818562
4.0,4.0,31.6,64.0,76.06,31.91,8.788863
5.0,5.0,31.6,64.0,76.2,31.95,8.839535
5.0,5.0,31.6,64.0,76.01,31.89,8.816663
5.0,5.0,31.5,64.0,75.96,31.94,8.764456
5.0,5.0,31.3,64.0,76.89,32.0,8.763591
6.0,6.0,31.2,65.0,75.22,32.17,8.614267
6.0,6.0,31.3,66.0,75.86,32.14,8.597486
5.0,5.0,31.3,64.0,75.86,32.08,8.628219
5.0,5.0,31.4,64.0,75.72,32.11,8.562148
5.0,5.0,31.5,65.0,76.31,32.08,8.580151
6.0,6.0,31.5,65.0,75.88,32.28,8.647813
4.0,4.0,31.3,64.0,75.94,32.44,8.671673
5.0,5.0,31.2,65.0,76.51,32.48,8.626937
5.0,5.0,31.1,65.0,75.93,32.64,8.60295
4.0,4.0,30.9,66.0,74.44,32.64,8.519069
4.0,4.0,30.9,66.0,74.07,32.43,8.591601
5.0,5.0,31.1,66.0,74.94,32.3,8.677755
4.0,4.0,31.4,66.0,74.74,32.38,8.74938
5.0,5.0,31.8,65.0,74.3,32.41,8.832277
6.0,6.0,32.0,65.0,74.69,32.5,8.950644
4.0,4.0,32.3,64.0,75.47,32.52,8.978839
5.0,5.0,32.3,62.0,75.98,32.65,8.989731
5.0,5.0,32.2,62.0,73.77,32.62,8.96874
5.0,5.0,32.2,63.0,75.16,32.56,8.975039
5.0,5.0,32.2,62.0,75.27,32.55,9.082379
5.0,5.0,32.4,63.0,75.39,32.4,9.107423
5.0,5.0,32.5,62.0,75.95,32.19,9.273659
4.0,4.0,32.4,63.0,76.3,32.11,9.291274
3.0,3.0,32.3,62.0,76.38,32.05,9.29905
5.0,5.0,32.2,63.0,75.93,32.2,9.348718
5.0,5.0,32.0,63.0,76.08,32.34,9.399446
3.0,3.0,31.7,64.0,75.12,32.32,9.47665
5.0,5.0,31.5,64.0,74.86,32.23,9.50776
5.0,5.0,31.3,64.0,75.5,32.1,9.625524
5.0,5.0,31.1,65.0,75.81,32.1,9.754275
4.0,4.0,31.0,66.0,75.41,32.06,9.917206
5.0,5.0,31.1,65.0,75.26,32.04,9.891868
4.0,4.0,31.1,65.0,76.37,32.07,9.902001
5.0,5.0,31.1,66.0,75.59,32.13,10.05694
5.0,5.0,31.0,65.0,74.95,32.15,10.12904
4.0,4.0,30.9,66.0,74.61,32.09,10.1605
5.0,5.0,30.8,66.0,75.17,32.12,10.14398
6.0,6.0,30.8,66.0,74.88,32.01,10.19143
6.0,6.0,30.8,66.0,76.15,31.98,10.31171
4.0,4.0,30.8,66.0,75.52,32.01,10.36217
6.0,6.0,30.8,66.0,76.33,32.02,10.35772
6.0,6.0,30.7,65.0,75.44,32.12,10.37202
6.0,6.0,30.7,66.0,74.11,32.25,10.43758
4.0,4.0,30.6,65.0,73.77,32.32,10.46181
5.0,5.0,30.5,66.0,73.41,32.41,10.46392
6.0,6.0,30.5,66.0,74.12,32.6,10.47578
5.0,6.0,30.5,66.0,73.46,32.79,10.56672
4.0,4.0,30.5,66.0,72.94,32.91,10.70425
5.0,5.0,30.6,66.0,73.79,32.86,10.78896
5.0,5.0,30.8,65.0,77.34,32.78,10.85943
5.0,5.0,30.9,64.0,80.4,32.65,11.05471
6.0,6.0,31.2,64.0,83.4,32.16,11.24072
5.0,5.0,31.4,64.0,84.8,31.98,11.53169
5.0,5.0,31.7,64.0,85.8,31.82,11.82026
6.0,6.0,32.0,64.0,86.0,31.79,12.11769
6.0,6.0,32.0,63.0,85.8,31.7,12.41592
8.0,9.0,31.9,65.0,86.7,31.62,12.60025
9.0,10.0,31.9,67.0,86.9,31.63,12.84589
11.0,12.0,31.8,68.0,87.3,31.57,12.97679
9.5,10.5,31.65,68.5,87.4,31.65,13.15611
12.0,13.0,31.6,69.0,85.9,31.79,13.25261
9.0,10.0,31.6,69.0,86.0,31.81,13.13325
11.0,12.0,31.5,69.0,86.0,31.83,13.04599
10.0,11.0,31.5,69.0,85.4,31.74,12.78055
8.0,9.0,31.3,70.0,86.1,31.43,12.5289
10.0,11.0,31.3,70.0,86.8,31.23,12.36705
10.5,11.5,31.5,69.0,88.8,31.14,12.17568
9.0,10.0,31.6,69.0,87.7,31.22,11.98653
8.0,9.0,31.5,69.0,87.6,31.11,11.9361
8.0,9.0,31.1,69.0,88.2,31.04,11.83868
7.0,7.0,31.0,70.0,88.6,30.87,11.69734
10.0,11.0,30.8,70.0,89.3,30.72,11.70187
10.0,11.0,30.8,71.0,89.7,30.67,11.72632
9.0,10.0,30.7,71.0,89.7,30.62,11.83084
10.0,11.0,30.6,71.0,90.0,30.82,11.90248
8.0,9.0,30.5,71.0,88.8,30.9,11.95832
10.0,11.0,30.5,71.0,89.0,30.8,11.91377
7.0,9.0,30.5,71.0,89.4,30.76,11.91852
10.0,11.0,30.4,71.0,89.1,30.82,12.00109
9.0,10.0,30.3,72.0,89.2,30.76,12.05192
11.0,12.0,30.3,71.0,89.6,30.76,12.19196
10.0,11.0,30.4,72.0,89.3,30.86,12.17971
9.0,10.0,30.4,71.0,88.2,30.89,12.20142
8.0,9.0,30.4,71.0,89.1,30.71,12.12958
9.0,10.0,30.3,72.0,89.7,30.59,11.98565
13.0,14.0,30.3,72.0,90.2,30.53,11.76284
11.0,12.0,30.2,72.0,90.2,30.5,11.54384
10.0,11.0,30.2,72.0,90.6,30.4,11.27001
8.0,9.0,30.3,72.0,90.5,30.31,11.05359
8.0,9.0,30.3,72.0,90.8,30.25,10.79583
7.0,7.0,30.2,72.0,91.8,30.23,10.42686
6.0,6.0,30.1,72.0,91.0,30.12,10.36991
6.0,6.0,30.0,73.0,92.0,30.03,10.30311
6.0,6.0,29.9,73.0,92.0,30.01,10.38175
6.0,6.0,29.6,73.0,92.0,30.03,10.43046
6.0,6.0,29.4,74.0,92.3,30.0,10.41052
6.0,7.0,29.3,75.0,92.8,30.02,10.48126
6.0,6.0,29.2,75.0,92.0,30.03,10.52928
7.0,7.0,28.9,75.0,92.0,29.99,10.69076
9.0,10.0,28.9,76.0,92.9,29.92,10.77289
9.0,10.0,28.8,76.0,92.8,29.88,10.85265
8.0,9.0,28.8,76.0,93.1,29.86,10.83846
9.0,10.0,28.7,75.0,92.5,29.86,10.70272
8.0,9.0,28.7,76.0,92.8,29.75,10.62745
9.0,10.0,28.7,76.0,93.0,29.71,10.44774
9.0,10.0,28.7,75.0,93.1,29.71,10.33184
7.0,7.0,28.7,76.0,92.8,29.72,10.24281
8.0,9.0,28.7,76.0,93.0,29.73,10.08537
7.0,7.0,28.7,76.0,92.5,29.77,10.03547
7.0,7.0,28.6,76.0,92.9,29.68,9.908763
7.0,7.0,28.5,76.0,93.7,29.76,9.808802
7.0,7.0,28.5,76.0,93.7,29.91,9.6752
7.0,7.0,28.6,76.0,93.2,29.93,9.553323
6.0,6.0,28.7,76.0,92.7,29.97,9.470563
7.0,7.0,28.8,75.0,92.6,29.91,9.468732
6.0,7.0,28.9,75.0,92.6,29.86,9.342061
7.0,7.0,28.9,75.0,93.0,29.75,9.282635
7.0,7.0,29.0,76.0,93.5,29.73,9.395978
6.0,6.0,29.0,76.0,93.7,29.81,9.391862
7.0,7.0,29.0,76.0,93.1,29.94,9.450957
7.0,7.0,28.9,76.0,92.7,29.9,9.4726
5.0,5.0,28.8,76.0,93.0,29.81,9.431616
7.0,7.0,28.8,76.0,94.1,29.54,9.325879
8.0,9.0,29.0,76.0,94.1,29.47,9.093067
4.0,4.0,29.0,76.0,93.8,29.49,9.103568
3.0,3.0,28.8,76.0,94.0,29.45,8.954552
5.0,5.0,28.8,76.0,94.6,29.54,8.7468
5.0,5.0,28.7,76.0,94.4,29.51,8.650647
3.0,3.5,28.55,76.0,94.7,29.52,8.736066
5.0,5.0,28.4,76.0,95.0,29.59,8.788588
6.0,6.0,28.4,76.0,94.1,29.55,8.857469
6.0,6.0,28.45,76.0,94.1,29.56,8.9899
5.0,5.0,28.5,77.0,94.3,29.54,9.090077
7.0,7.0,28.5,76.0,94.7,29.56,9.035381
5.0,5.0,28.5,77.0,95.0,29.4,8.954904
7.0,8.5,28.5,76.5,94.6,29.43,8.843086
6.0,6.0,28.5,76.0,94.6,29.35,8.687302
5.0,5.0,28.6,76.0,95.4,29.33,8.628716
5.0,5.0,28.6,76.0,95.1,29.37,8.549914
5.0,5.0,28.3,77.0,94.8,29.46,8.712462
4.0,4.0,28.1,78.0,94.7,29.42,8.754706
5.0,5.0,28.1,78.0,95.9,29.17,8.725419
5.0,5.0,28.1,78.0,95.9,29.09,8.662675
5.0,5.0,28.0,78.0,96.4,29.04,8.532965
3.0,3.0,27.9,78.0,97.1,29.02,8.447677
5.0,5.0,27.8,78.0,97.2,28.99,8.360458
5.0,5.0,27.8,78.0,97.6,28.93,8.207407
5.0,5.0,27.8,78.0,97.9,28.93,8.039035
5.0,5.0,27.8,78.0,97.5,28.88,7.988808
4.0,4.0,27.7,78.0,97.9,28.8,7.947256
4.0,4.0,27.7,79.0,98.1,28.78,7.951272
5.0,5.0,27.6,79.0,98.5,28.77,7.911756
4.0,4.0,27.5,79.0,98.7,28.77,8.029197
5.0,5.0,27.4,79.0,99.0,28.76,8.060274
5.0,5.0,27.2,79.0,99.1,28.69,8.048998
4.0,4.0,27.1,80.0,99.5,28.69,8.049763
3.0,3.0,27.0,81.0,99.2,28.72,8.160062
5.0,5.0,26.9,81.0,99.5,28.64,8.235164
4.0,4.0,26.8,83.0,99.3,28.54,8.378135
5.0,5.0,26.8,83.0,99.5,28.53,8.464275
5.0,5.0,26.7,83.0,99.5,28.52,8.529454
6.0,6.0,26.6,83.0,99.4,28.53,8.575196
6.0,6.0,26.7,83.0,99.6,28.51,8.594242
5.0,5.0,26.6,84.0,99.8,28.54,8.568413
6.0,6.0,26.5,84.0,99.7,28.53,8.51127
7.0,8.0,26.5,84.0,99.7,28.47,8.50277
6.0,6.0,26.4,84.0,99.7,28.41,8.443316
4.0,4.0,26.4,84.0,99.8,28.38,8.331206
27.0,30.0,25.4,87.0,99.9,28.34,40.40578
29.0,32.0,25.4,87.0,99.7,28.39,40.69606
30.0,34.0,25.5,87.0,98.8,28.4,40.85088
33.0,38.0,25.5,88.0,98.3,28.41,40.82831
30.0,37.0,25.6,88.0,98.4,28.39,41.20735
33.0,39.0,25.8,87.0,98.8,28.46,41.19185
36.0,42.0,25.9,88.0,97.6,28.53,41.08874
33.0,37.0,26.0,87.0,97.5,28.59,40.80098
30.0,35.0,26.1,86.0,96.9,28.57,40.7008
34.0,41.0,26.2,86.0,97.0,28.52,40.1472
30.0,34.0,26.2,85.0,97.0,28.52,39.59199
34.0,40.0,26.3,86.0,97.4,28.57,39.0041
31.0,36.0,26.3,86.0,97.4,28.62,38.52398
28.0,32.0,26.4,86.0,96.8,28.55,38.45068
27.0,31.0,26.5,85.0,97.3,28.52,38.61216
25.0,28.0,26.5,85.0,97.4,28.54,38.51456
25.0,28.0,26.5,85.0,97.2,28.52,38.53572
25.0,28.0,26.6,85.0,97.4,28.59,38.58895
28.0,31.0,26.5,84.0,96.8,28.64,38.81472
32.0,36.0,26.5,84.0,96.5,28.61,39.22692
28.0,32.0,26.5,85.0,97.0,28.61,39.66565
26.0,30.0,26.4,84.0,96.8,28.64,40.53731
30.0,34.0,26.4,85.0,96.8,28.74,41.01366
31.0,35.0,26.3,85.0,95.9,28.84,41.57742
30.0,34.0,26.4,85.0,95.1,28.87,42.08248
30.0,34.0,26.5,85.0,95.5,28.85,42.12883
30.0,34.0,26.5,85.0,95.9,28.87,42.14322
27.0,30.0,26.5,85.0,95.8,28.91,42.28101
32.0,36.0,26.6,85.0,95.3,29.0,41.88177
30.0,34.0,26.7,85.0,94.5,29.07,41.72452
31.0,36.0,26.8,85.0,94.3,29.18,41.23253
31.0,35.0,26.9,84.0,94.5,29.39,40.8574
32.0,39.0,26.9,82.0,93.4,29.43,40.782
26.0,30.0,26.9,83.0,93.8,29.5,41.06949
31.0,35.0,26.9,84.0,93.7,29.59,41.10402
30.0,35.0,27.0,84.0,93.6,29.47,41.38034
30.0,34.0,27.0,84.0,93.4,29.32,41.81708
33.0,38.0,27.2,84.0,94.5,29.37,42.27291
34.0,40.0,27.4,84.0,94.3,29.5,42.56944
34.0,41.0,27.5,84.0,93.6,29.51,43.15117
34.0,40.0,27.7,83.0,93.6,29.6,43.62866
28.0,31.0,27.8,80.0,92.4,29.58,43.80898
31.0,36.0,27.8,80.0,92.3,29.52,43.86405
32.0,37.0,27.9,80.0,92.8,29.42,43.58974
30.0,34.0,28.0,79.0,93.6,29.45,43.40606
30.0,35.0,28.0,80.0,93.3,29.55,43.26616
32.0,38.0,27.9,79.0,92.8,29.67,42.7304
32.0,37.0,28.0,79.0,92.4,29.72,42.15747
34.0,39.0,28.0,79.0,92.2,29.68,41.84449
28.0,32.0,28.0,78.0,92.7,29.64,41.86824
33.0,39.0,27.9,78.0,93.2,29.74,41.57816
32.0,36.0,27.9,80.0,93.2,29.88,41.3268
33.0,37.0,28.0,79.0,92.3,29.98,41.45468
35.0,40.0,28.1,80.0,90.7,29.93,41.55147
29.0,34.0,28.1,78.0,91.7,29.83,41.60711
30.0,34.0,28.1,78.0,91.9,29.81,41.57106
32.0,36.0,28.2,79.0,92.8,29.98,41.64032
34.0,39.0,28.2,78.0,91.3,30.21,41.8258
30.0,35.0,28.3,78.0,89.7,30.2,42.1661
33.0,38.0,28.4,79.0,90.2,29.95,42.13327
30.0,34.0,28.4,78.0,91.0,29.8,42.11202
29.0,33.0,28.4,78.0,90.6,29.82,42.03753
32.0,38.0,28.5,78.0,90.6,29.83,41.92424
31.0,36.0,28.6,79.0,91.0,29.86,41.97389
31.0,35.0,28.8,78.0,90.5,29.93,42.14193
26.0,32.0,28.8,76.0,91.4,30.1,42.15237
28.0,32.0,28.7,76.0,90.1,29.98,41.97483
27.0,30.0,28.5,77.0,91.1,29.91,42.1385
29.0,32.0,28.5,76.0,91.7,30.21,42.0996
33.0,37.0,28.5,78.0,89.7,30.22,42.29991
33.0,38.0,28.5,78.0,89.8,30.18,42.32728
34.0,40.0,28.7,78.0,88.9,29.99,42.35488
29.0,32.0,28.7,76.0,89.7,30.01,42.11857
32.0,37.0,28.8,77.0,90.2,30.19,42.05341
34.0,39.0,29.0,78.0,89.6,30.31,42.04126
28.0,31.0,29.0,77.0,89.4,30.33,42.03872
29.0,34.0,29.0,76.0,88.6,30.33,41.54383
25.0,28.0,29.0,76.0,87.8,30.25,41.45796
34.0,38.0,29.0,77.0,89.1,30.27,41.15197
31.0,35.0,29.2,77.0,90.1,30.44,40.51756
27.0,30.0,29.3,76.0,88.1,30.56,40.05819
27.0,30.0,29.4,75.0,88.6,30.53,39.52668
28.0,32.0,29.3,76.0,87.6,30.52,39.19019
22.0,24.0,29.4,75.0,87.7,30.52,39.08068
23.0,27.0,29.4,75.0,88.7,30.56,39.14791
29.0,33.0,29.4,76.0,88.0,30.47,38.80086
23.0,28.0,29.6,76.0,88.0,30.33,38.57332
24.0,30.0,29.7,74.0,87.7,30.32,38.41204
24.0,27.0,29.7,75.0,88.5,30.29,38.42662
23.0,27.0,29.8,74.0,88.3,30.36,38.14427
24.0,27.0,29.7,74.0,87.8,30.47,38.24701
24.0,28.0,29.5,74.0,87.5,30.52,38.08752
23.0,26.0,29.5,75.0,87.8,30.59,37.66558
25.0,29.0,29.4,75.0,86.9,30.67,37.31292
24.0,27.0,30.4,72.0,86.9,30.63,34.05249
27.0,31.0,30.3,72.0,87.2,30.59,34.13112
22.0,24.0,30.3,73.0,87.0,30.55,33.95147
22.0,25.0,30.2,72.0,86.3,30.51,33.85569
23.0,26.0,30.1,72.0,87.2,30.53,33.65826
22.0,24.0,30.0,72.0,87.3,30.6,33.66829
23.0,26.0,29.8,74.0,86.3,30.69,33.44179
20.0,22.0,29.7,74.0,86.4,30.62,33.39434
22.0,25.0,29.5,74.0,86.8,30.61,33.27146
18.0,20.0,29.4,73.0,86.8,30.77,33.13327
22.0,24.0,29.3,74.0,85.6,30.9,32.77406
21.0,23.0,29.3,74.0,85.4,31.0,32.36916
19.0,21.0,29.2,75.0,84.3,30.96,32.06856
21.0,24.0,29.2,74.0,85.2,30.8,31.79156
22.0,24.0,29.2,74.0,85.6,30.73,31.57924
23.0,27.0,29.2,74.0,85.8,30.71,31.4655
21.0,23.0,29.4,74.0,85.6,30.75,31.43721
22.0,26.0,29.7,74.0,85.1,30.84,31.32883
21.0,23.0,29.8,74.0,85.2,30.84,31.36295
18.0,20.0,29.8,73.0,84.9,30.68,31.0146
19.0,21.0,29.7,73.0,85.3,30.56,30.8425
19.0,21.0,29.5,73.0,85.4,30.51,30.89715
18.0,20.0,29.4,74.0,85.7,30.45,30.73165
21.0,23.0,29.3,74.0,85.8,30.4,30.54093
19.0,21.0,29.3,74.0,86.3,30.37,30.214
17.0,19.0,29.3,73.0,85.5,30.36,29.79192
16.0,18.0,29.2,74.0,86.8,30.38,29.57409
17.5,19.5,28.95,74.0,87.4,30.42,29.3194
17.0,19.0,28.8,75.0,86.7,30.42,28.79555
17.0,19.0,28.7,75.0,85.9,30.45,28.56149
17.0,19.0,28.5,75.0,85.1,30.39,28.52726
20.0,22.0,28.5,75.0,86.7,30.44,28.73882
17.0,19.0,28.5,75.5,86.1,30.41,28.72697
21.0,23.0,28.5,75.0,86.2,30.46,28.9826
20.0,22.0,28.5,75.0,85.7,30.54,29.20044
19.0,21.0,28.5,75.0,85.1,30.57,29.33173
21.0,24.0,28.5,75.0,85.3,30.6,29.70201
20.0,22.0,28.5,76.0,86.5,30.68,30.06707
19.0,21.0,28.5,76.0,84.9,30.81,30.12772
21.0,24.0,28.6,76.0,83.8,30.95,30.04956
19.0,22.0,28.7,76.0,84.4,31.05,29.88125
19.0,22.0,28.8,76.0,84.3,31.11,29.74419
19.0,22.0,28.9,76.0,84.3,31.14,29.81072
21.0,24.0,28.9,76.0,83.6,31.28,29.7095
20.0,23.0,29.0,76.0,82.5,31.3,29.59592
21.0,23.0,29.2,75.0,82.0,31.36,29.51446
20.0,22.0,29.3,75.0,83.0,31.56,29.45076
21.0,23.0,29.5,75.0,81.0,31.74,29.38091
23.0,27.0,29.6,75.0,80.8,31.9,29.3986
21.0,23.0,29.8,74.0,81.7,31.86,29.20858
21.0,24.0,29.9,74.0,80.9,31.7,28.90797
21.0,24.0,30.1,74.0,81.6,31.62,28.53422
20.0,23.0,30.4,73.0,81.9,31.83,28.24136
20.0,22.0,30.7,72.0,81.1,31.99,27.98904
19.0,21.0,31.1,72.0,80.7,31.73,27.74897
16.0,18.0,31.3,69.0,82.6,31.92,27.51958
15.0,17.0,31.4,69.0,83.9,32.31,27.32951
15.0,17.0,31.3,68.0,78.29,32.46,27.24419
16.0,18.0,31.5,70.0,78.33,32.59,27.12133
17.0,19.0,31.8,69.0,79.15,32.15,26.97277
16.0,19.0,31.9,68.0,80.2,31.78,27.0653
16.0,18.0,32.0,68.0,81.1,31.52,27.16007
19.0,21.0,32.4,69.0,81.5,31.34,27.43329
19.0,22.0,32.7,69.0,82.0,31.19,27.71892
20.0,22.0,32.9,69.0,83.6,31.31,27.89438
19.0,22.0,33.1,69.0,82.6,31.45,27.85298
19.0,22.0,33.0,68.0,80.6,31.5,28.07716
19.0,22.0,32.9,67.0,80.7,31.54,28.16585
17.0,20.0,32.7,67.0,80.9,31.59,28.12409
20.0,22.0,32.4,68.0,80.9,31.62,27.91891
21.0,23.0,32.4,68.0,79.99,31.55,27.7644
17.0,19.0,32.4,68.0,80.8,31.52,27.55011
17.0,19.0,32.4,68.0,81.4,31.58,27.67079
16.0,18.0,32.4,67.0,81.8,31.64,27.56768
18.0,21.0,32.3,68.0,80.4,31.57,27.55336
18.0,20.0,32.3,67.0,81.2,31.59,27.41466
17.0,19.0,32.3,67.0,82.8,31.58,27.39477
15.0,17.0,32.1,68.0,81.8,31.53,27.16265
15.0,17.0,32.1,67.0,80.8,31.45,26.92954
19.0,21.0,31.9,66.0,82.3,31.39,27.01776
16.0,18.0,31.8,69.0,81.5,31.5,26.97338
20.0,22.0,31.8,69.0,81.2,31.53,26.94497
18.0,20.0,31.6,69.0,80.8,31.6,26.99386
19.0,21.0,31.5,70.0,80.3,31.45,26.86765
17.0,20.0,31.5,69.0,82.3,31.38,26.82101
18.0,20.0,31.4,69.0,80.8,31.34,26.69054
17.0,20.0,31.3,69.0,80.5,31.24,26.6889
16.0,18.0,31.1,70.0,80.7,31.24,26.667
18.0,20.0,31.1,70.0,80.9,31.33,26.78578
18.0,20.0,31.1,70.0,81.1,31.36,26.90434
17.0,19.0,31.0,70.0,79.95,31.45,26.97592
19.0,22.0,30.9,70.0,80.4,31.63,27.03873
14.0,16.0,30.7,70.0,80.1,31.72,27.28929
18.0,20.0,30.7,70.0,78.47,31.76,27.37492
17.0,19.0,30.8,70.0,78.19,31.79,27.37914
17.0,20.0,30.8,70.0,79.8,32.0,27.57376
21.0,23.0,30.9,70.0,77.31,32.06,27.75273
20.0,22.0,31.1,69.0,78.21,32.15,28.02422
19.0,21.0,31.3,67.0,77.94,32.03,28.07523
19.0,22.0,31.5,68.0,78.24,32.02,28.42122
19.0,21.0,31.7,67.0,78.76,32.14,28.53177
28.0,32.0,31.9,68.0,77.37,32.35,28.69776
20.0,22.0,32.1,66.0,76.41,32.66,28.67383
19.0,22.0,32.3,65.0,76.73,32.48,28.82504
16.0,18.0,32.4,64.0,77.48,32.37,28.85368
18.0,20.0,32.5,64.0,78.04,32.47,28.98353
19.0,21.0,32.6,64.0,78.88,32.69,29.14694
20.0,23.0,32.8,66.0,80.5,32.93,29.24518
16.0,18.0,33.2,65.0,79.51,33.11,29.4071
20.0,22.0,33.3,65.0,76.21,33.07,29.66012
20.0,23.0,33.3,66.0,77.87,33.03,29.6612
21.0,23.0,33.5,65.0,80.0,33.12,29.70776
19.0,22.0,33.9,66.0,79.06,33.32,29.6177
20.0,22.0,34.1,65.0,79.29,33.43,29.55141
21.0,23.0,34.3,65.0,75.61,33.27,29.46602
21.0,23.0,34.3,65.0,76.62,33.09,29.50154
22.0,24.0,34.4,65.0,76.91,32.87,29.47496
19.0,21.0,34.6,63.0,78.05,32.56,29.3118
21.0,23.0,34.8,64.0,78.73,32.34,29.09848
18.0,21.0,34.9,64.0,80.8,32.41,28.92847
19.0,22.0,34.8,64.0,82.4,32.37,28.58726
21.0,23.0,34.7,64.0,83.4,32.15,28.00062
20.0,23.0,34.6,64.0,84.3,32.04,27.2977
19.0,21.0,34.5,63.0,84.7,32.0,26.86029
21.0,24.0,34.1,63.0,84.4,31.9,26.60455
22.0,25.0,34.0,64.0,85.2,32.04,26.22106
21.0,23.0,33.9,64.0,83.7,32.11,25.85549
19.0,21.0,33.5,65.0,84.6,32.44,25.38936
17.0,19.0,33.2,66.0,81.8,32.91,23.05482
16.0,18.0,33.6,65.0,84.8,32.37,21.05185
15.0,17.0,33.4,65.0,83.0,32.35,20.74219
16.0,18.0,33.3,65.0,83.5,32.43,20.45057
18.0,20.0,33.4,66.0,82.6,32.45,20.07583
17.0,19.0,33.4,65.0,83.6,32.28,19.70679
18.0,20.0,33.2,66.0,84.5,32.29,19.50797
16.0,18.0,33.1,66.0,84.4,32.26,19.38322
20.0,22.0,33.0,66.0,85.0,31.97,19.30989
18.0,20.0,33.2,65.0,85.1,31.89,19.14238
17.0,19.0,33.0,66.0,85.6,31.78,18.90187
16.0,18.0,32.9,67.0,86.5,31.67,18.77475
16.0,18.0,32.7,67.0,87.0,31.7,18.61761
13.0,14.0,32.0,69.0,84.0,32.44,16.89924
11.0,12.0,32.2,67.0,83.4,32.29,16.70499
16.0,18.0,32.4,67.0,84.7,32.24,16.85547
13.0,14.0,32.7,67.0,83.8,32.43,16.9032
12.0,13.0,32.8,66.0,84.1,32.49,16.88834
12.0,13.0,32.7,66.0,83.5,32.55,16.8186
13.0,14.0,32.8,66.0,82.6,32.53,16.74417
13.0,14.0,32.6,67.0,83.1,32.47,16.47714
12.0,13.0,32.8,67.0,83.4,32.37,16.47358
10.0,11.0,33.0,66.0,82.0,32.5,16.63008
